transaction_id,customer_id,amount,transaction_date,payment_method
TXN_00038072,CUST_006768,28.02,2024-08-25,credit_card
TXN_00038073,CUST_006768,28.65,2024-09-25,credit_card
TXN_00038074,CUST_006768,27.22,2024-10-27,credit_card
TXN_00038075,CUST_006769,104.51,2022-03-04,credit_card
TXN_00038076,CUST_006769,97.09,2022-04-02,stripe
TXN_00038077,CUST_006769,102.01,2022-05-02,credit_card
TXN_00038078,CUST_006769,98.65,2022-05-29,debit_card
TXN_00038079,CUST_006769,104.61,2022-06-28,debit_card
TXN_00038080,CUST_006769,95.96,2022-07-28,bank_transfer
TXN_00038081,CUST_006769,95.55,2022-08-31,debit_card
TXN_00038082,CUST_006769,100.87,2022-09-30,debit_card
TXN_00038083,CUST_006770,114.75,2024-06-22,debit_card
TXN_00038084,CUST_006770,115.35,2024-07-22,credit_card
TXN_00038085,CUST_006771,32.16,2024-11-03,credit_card
TXN_00038086,CUST_006771,33.0,2024-12-03,stripe
TXN_00038087,CUST_006772,102.61,2022-04-15,credit_card
TXN_00038088,CUST_006772,107.93,2022-05-13,bank_transfer
TXN_00038089,CUST_006772,107.38,2022-06-13,debit_card
TXN_00038090,CUST_006772,109.21,2022-07-15,paypal
TXN_00038091,CUST_006773,463.42,2023-09-01,stripe
TXN_00038092,CUST_006773,454.87,2023-10-01,credit_card
TXN_00038093,CUST_006773,434.99,2023-10-30,bank_transfer
TXN_00038094,CUST_006773,429.22,2023-11-29,paypal
TXN_00038095,CUST_006773,430.9,2023-12-29,debit_card
TXN_00038096,CUST_006773,429.95,2024-01-26,paypal
TXN_00038097,CUST_006773,449.23,2024-02-27,credit_card
TXN_00038098,CUST_006773,440.9,2024-03-26,credit_card
TXN_00038099,CUST_006773,436.75,2024-04-24,credit_card
TXN_00038100,CUST_006773,451.19,2024-05-25,debit_card
TXN_00038101,CUST_006773,450.54,2024-06-23,debit_card
TXN_00038102,CUST_006773,426.51,2024-07-24,debit_card
TXN_00038103,CUST_006773,423.74,2024-09-24,credit_card
TXN_00038104,CUST_006773,429.61,2024-10-25,paypal
TXN_00038105,CUST_006773,439.7,2024-11-21,debit_card
TXN_00038106,CUST_006773,465.85,2024-12-23,credit_card
TXN_00038107,CUST_006774,86.54,2024-10-06,credit_card
TXN_00038108,CUST_006774,85.37,2024-11-07,bank_transfer
TXN_00038109,CUST_006774,85.12,2024-12-07,credit_card
TXN_00038110,CUST_006775,25.2,2024-04-05,bank_transfer
TXN_00038111,CUST_006775,24.83,2024-05-02,credit_card
TXN_00038112,CUST_006776,102.16,2024-07-20,credit_card
TXN_00038113,CUST_006776,101.66,2024-08-22,credit_card
TXN_00038114,CUST_006776,105.71,2024-09-21,paypal
TXN_00038115,CUST_006776,107.73,2024-10-19,debit_card
TXN_00038116,CUST_006776,104.72,2024-11-18,paypal
TXN_00038117,CUST_006777,99.58,2023-03-27,debit_card
TXN_00038118,CUST_006777,95.29,2023-04-25,credit_card
TXN_00038119,CUST_006777,93.23,2023-05-23,credit_card
TXN_00038120,CUST_006777,91.7,2023-06-23,credit_card
TXN_00038121,CUST_006777,94.14,2023-07-25,credit_card
TXN_00038122,CUST_006777,94.66,2023-08-20,credit_card
TXN_00038123,CUST_006777,100.14,2023-09-23,credit_card
TXN_00038124,CUST_006777,91.99,2023-10-20,credit_card
TXN_00038125,CUST_006777,97.35,2023-11-19,credit_card
TXN_00038126,CUST_006777,96.31,2023-12-22,credit_card
TXN_00038127,CUST_006777,99.46,2024-01-18,stripe
TXN_00038128,CUST_006777,95.05,2024-02-20,debit_card
TXN_00038129,CUST_006777,94.4,2024-03-20,debit_card
TXN_00038130,CUST_006777,95.03,2024-04-19,debit_card
TXN_00038131,CUST_006777,94.06,2024-05-19,paypal
TXN_00038132,CUST_006777,95.48,2024-06-18,credit_card
TXN_00038133,CUST_006777,100.96,2024-07-17,stripe
TXN_00038134,CUST_006777,92.2,2024-08-14,paypal
TXN_00038135,CUST_006777,95.67,2024-09-15,bank_transfer
TXN_00038136,CUST_006777,91.99,2024-10-14,bank_transfer
TXN_00038137,CUST_006777,95.66,2024-11-12,debit_card
TXN_00038138,CUST_006777,95.42,2024-12-16,credit_card
TXN_00038139,CUST_006778,445.66,2024-03-16,stripe
TXN_00038140,CUST_006778,446.44,2024-04-14,bank_transfer
TXN_00038141,CUST_006778,463.35,2024-05-16,credit_card
TXN_00038142,CUST_006778,450.58,2024-06-14,bank_transfer
TXN_00038143,CUST_006778,450.09,2024-07-13,stripe
TXN_00038144,CUST_006778,448.18,2024-08-10,credit_card
TXN_00038145,CUST_006778,434.19,2024-09-11,credit_card
TXN_00038146,CUST_006778,458.7,2024-10-12,credit_card
TXN_00038147,CUST_006778,420.46,2024-12-11,stripe
TXN_00038148,CUST_006779,29.66,2021-01-04,stripe
TXN_00038149,CUST_006780,25.03,2024-12-05,bank_transfer
TXN_00038150,CUST_006781,103.41,2024-06-01,paypal
TXN_00038151,CUST_006782,104.54,2024-02-17,paypal
TXN_00038152,CUST_006782,109.76,2024-03-19,debit_card
TXN_00038153,CUST_006782,108.06,2024-04-18,debit_card
TXN_00038154,CUST_006782,107.14,2024-05-19,credit_card
TXN_00038155,CUST_006782,101.84,2024-06-17,paypal
TXN_00038156,CUST_006782,107.64,2024-07-15,credit_card
TXN_00038157,CUST_006782,102.57,2024-08-17,credit_card
TXN_00038158,CUST_006783,104.19,2024-01-27,stripe
TXN_00038159,CUST_006783,100.79,2024-02-28,credit_card
TXN_00038160,CUST_006784,32.99,2024-06-30,debit_card
TXN_00038161,CUST_006784,33.82,2024-08-01,paypal
TXN_00038162,CUST_006784,33.26,2024-09-01,stripe
TXN_00038163,CUST_006784,34.64,2024-09-28,paypal
TXN_00038164,CUST_006784,32.64,2024-10-28,paypal
TXN_00038165,CUST_006784,34.45,2024-11-29,credit_card
TXN_00038166,CUST_006784,32.05,2024-12-28,credit_card
TXN_00038167,CUST_006785,92.57,2023-04-10,credit_card
TXN_00038168,CUST_006785,97.29,2023-05-06,debit_card
TXN_00038169,CUST_006785,101.41,2023-06-06,bank_transfer
TXN_00038170,CUST_006785,99.25,2023-07-09,credit_card
TXN_00038171,CUST_006785,100.59,2023-08-04,credit_card
TXN_00038172,CUST_006785,96.89,2023-09-06,bank_transfer
TXN_00038173,CUST_006785,94.83,2023-10-07,debit_card
TXN_00038174,CUST_006785,96.09,2023-11-03,credit_card
TXN_00038175,CUST_006785,92.85,2023-12-05,debit_card
TXN_00038176,CUST_006785,100.57,2024-01-03,debit_card
TXN_00038177,CUST_006785,93.61,2024-02-02,credit_card
TXN_00038178,CUST_006785,93.1,2024-03-02,credit_card
TXN_00038179,CUST_006785,97.62,2024-03-31,debit_card
TXN_00038180,CUST_006785,94.9,2024-05-02,stripe
TXN_00038181,CUST_006785,101.05,2024-05-30,stripe
TXN_00038182,CUST_006785,93.86,2024-06-29,debit_card
TXN_00038183,CUST_006785,97.52,2024-07-31,credit_card
TXN_00038184,CUST_006785,97.94,2024-08-28,credit_card
TXN_00038185,CUST_006785,93.87,2024-09-27,bank_transfer
TXN_00038186,CUST_006785,93.66,2024-10-28,paypal
TXN_00038187,CUST_006785,100.31,2024-11-27,credit_card
TXN_00038188,CUST_006785,98.72,2024-12-29,stripe
TXN_00038189,CUST_006786,26.57,2022-03-26,stripe
TXN_00038190,CUST_006786,26.25,2022-04-29,debit_card
TXN_00038191,CUST_006786,28.34,2022-05-29,credit_card
TXN_00038192,CUST_006787,26.2,2021-04-16,credit_card
TXN_00038193,CUST_006787,25.28,2021-05-13,debit_card
TXN_00038194,CUST_006787,26.99,2021-06-14,debit_card
TXN_00038195,CUST_006787,26.82,2021-07-13,credit_card
TXN_00038196,CUST_006787,27.22,2021-08-14,credit_card
TXN_00038197,CUST_006787,26.15,2021-09-12,bank_transfer
TXN_00038198,CUST_006787,25.51,2021-10-12,debit_card
TXN_00038199,CUST_006788,100.89,2022-10-29,debit_card
TXN_00038200,CUST_006788,103.26,2022-11-29,credit_card
TXN_00038201,CUST_006788,104.04,2022-12-28,debit_card
TXN_00038202,CUST_006788,98.75,2023-01-29,stripe
TXN_00038203,CUST_006788,95.04,2023-02-25,paypal
TXN_00038204,CUST_006788,100.76,2023-03-31,debit_card
TXN_00038205,CUST_006789,32.76,2022-06-22,credit_card
TXN_00038206,CUST_006789,32.93,2022-07-21,credit_card
TXN_00038207,CUST_006789,33.06,2022-08-20,paypal
TXN_00038208,CUST_006789,32.26,2022-09-22,debit_card
TXN_00038209,CUST_006790,32.91,2023-12-10,stripe
TXN_00038210,CUST_006791,114.45,2022-09-04,debit_card
TXN_00038211,CUST_006791,111.11,2022-10-04,credit_card
TXN_00038212,CUST_006792,96.2,2024-07-09,credit_card
TXN_00038213,CUST_006792,95.49,2024-08-07,stripe
TXN_00038214,CUST_006792,104.2,2024-09-07,debit_card
TXN_00038215,CUST_006792,102.33,2024-10-07,debit_card
TXN_00038216,CUST_006793,29.65,2024-05-02,stripe
TXN_00038217,CUST_006794,100.94,2024-07-03,paypal
TXN_00038218,CUST_006794,104.83,2024-07-29,credit_card
TXN_00038219,CUST_006794,102.33,2024-08-31,credit_card
TXN_00038220,CUST_006794,105.5,2024-09-28,credit_card
TXN_00038221,CUST_006794,97.04,2024-10-27,credit_card
TXN_00038222,CUST_006794,97.33,2024-11-26,credit_card
TXN_00038223,CUST_006794,104.89,2024-12-27,stripe
TXN_00038224,CUST_006795,29.39,2024-02-29,credit_card
TXN_00038225,CUST_006796,25.06,2024-07-22,credit_card
TXN_00038226,CUST_006797,26.39,2021-01-05,bank_transfer
TXN_00038227,CUST_006797,24.74,2021-01-31,debit_card
TXN_00038228,CUST_006797,24.18,2021-03-04,credit_card
TXN_00038229,CUST_006797,25.16,2021-04-02,credit_card
TXN_00038230,CUST_006797,25.22,2021-05-02,credit_card
TXN_00038231,CUST_006797,24.8,2021-06-03,debit_card
TXN_00038232,CUST_006797,25.99,2021-06-30,debit_card
TXN_00038233,CUST_006797,25.74,2021-08-02,debit_card
TXN_00038234,CUST_006797,26.09,2021-08-31,credit_card
TXN_00038235,CUST_006798,28.48,2024-07-02,credit_card
TXN_00038236,CUST_006799,456.89,2024-11-15,debit_card
TXN_00038237,CUST_006799,431.64,2024-12-14,bank_transfer
TXN_00038238,CUST_006800,31.55,2024-01-06,credit_card
TXN_00038239,CUST_006800,33.79,2024-02-04,credit_card
TXN_00038240,CUST_006800,31.75,2024-03-04,credit_card
TXN_00038241,CUST_006800,32.9,2024-04-04,debit_card
TXN_00038242,CUST_006800,31.14,2024-05-05,debit_card
TXN_00038243,CUST_006801,109.8,2024-12-04,credit_card
TXN_00038244,CUST_006802,103.81,2024-11-06,credit_card
TXN_00038245,CUST_006802,100.98,2024-12-04,paypal
TXN_00038246,CUST_006803,436.14,2024-09-03,credit_card
TXN_00038247,CUST_006803,437.53,2024-10-04,paypal
TXN_00038248,CUST_006803,432.1,2024-11-04,paypal
TXN_00038249,CUST_006803,451.66,2024-12-03,paypal
TXN_00038250,CUST_006803,447.69,2025-01-04,credit_card
TXN_00038251,CUST_006804,31.55,2024-03-03,debit_card
TXN_00038252,CUST_006804,31.39,2024-04-03,stripe
TXN_00038253,CUST_006804,29.88,2024-05-05,debit_card
TXN_00038254,CUST_006804,30.48,2024-06-05,paypal
TXN_00038255,CUST_006804,29.53,2024-07-05,bank_transfer
TXN_00038256,CUST_006804,29.27,2024-07-31,credit_card
TXN_00038257,CUST_006804,28.75,2024-10-30,paypal
TXN_00038258,CUST_006805,491.28,2024-04-03,credit_card
TXN_00038259,CUST_006805,495.87,2024-05-03,debit_card
TXN_00038260,CUST_006806,507.31,2022-11-10,credit_card
TXN_00038261,CUST_006806,479.77,2022-12-12,credit_card
TXN_00038262,CUST_006806,466.58,2023-01-10,credit_card
TXN_00038263,CUST_006806,488.32,2023-02-12,credit_card
TXN_00038264,CUST_006806,500.97,2023-03-11,credit_card
TXN_00038265,CUST_006806,492.04,2023-04-11,debit_card
TXN_00038266,CUST_006806,487.48,2023-05-10,bank_transfer
TXN_00038267,CUST_006806,468.42,2023-06-12,credit_card
TXN_00038268,CUST_006806,491.18,2023-07-09,debit_card
TXN_00038269,CUST_006806,486.16,2023-08-09,bank_transfer
TXN_00038270,CUST_006806,468.95,2023-09-06,stripe
TXN_00038271,CUST_006806,501.84,2023-10-10,stripe
TXN_00038272,CUST_006806,478.33,2023-11-09,bank_transfer
TXN_00038273,CUST_006806,471.18,2023-12-07,debit_card
TXN_00038274,CUST_006806,486.58,2024-01-08,debit_card
TXN_00038275,CUST_006806,488.22,2024-02-07,credit_card
TXN_00038276,CUST_006806,470.8,2024-03-07,paypal
TXN_00038277,CUST_006806,493.85,2024-04-07,credit_card
TXN_00038278,CUST_006806,467.65,2024-05-05,bank_transfer
TXN_00038279,CUST_006806,482.33,2024-06-06,paypal
TXN_00038280,CUST_006806,495.78,2024-08-05,debit_card
TXN_00038281,CUST_006806,504.85,2024-09-03,credit_card
TXN_00038282,CUST_006806,508.3,2024-10-04,paypal
TXN_00038283,CUST_006806,477.93,2024-11-01,credit_card
TXN_00038284,CUST_006806,491.95,2024-12-31,debit_card
TXN_00038285,CUST_006807,30.56,2023-03-18,debit_card
TXN_00038286,CUST_006807,30.82,2023-04-17,credit_card
TXN_00038287,CUST_006807,30.41,2023-05-20,credit_card
TXN_00038288,CUST_006808,30.85,2024-04-05,credit_card
TXN_00038289,CUST_006808,33.44,2024-05-05,credit_card
TXN_00038290,CUST_006808,33.67,2024-06-04,debit_card
TXN_00038291,CUST_006808,33.06,2024-07-07,paypal
TXN_00038292,CUST_006808,32.82,2024-08-05,paypal
TXN_00038293,CUST_006808,30.66,2024-09-05,credit_card
TXN_00038294,CUST_006808,31.55,2024-10-06,credit_card
TXN_00038295,CUST_006808,33.43,2024-11-02,bank_transfer
TXN_00038296,CUST_006808,33.04,2024-12-02,debit_card
TXN_00038297,CUST_006808,33.63,2024-12-31,credit_card
TXN_00038298,CUST_006809,31.98,2024-06-19,debit_card
TXN_00038299,CUST_006809,31.93,2024-07-18,stripe
TXN_00038300,CUST_006809,30.47,2024-08-17,credit_card
TXN_00038301,CUST_006809,32.07,2024-09-17,credit_card
TXN_00038302,CUST_006809,30.47,2024-10-15,debit_card
TXN_00038303,CUST_006809,30.39,2024-11-16,credit_card
TXN_00038304,CUST_006810,98.8,2024-07-02,credit_card
TXN_00038305,CUST_006810,98.56,2024-08-01,stripe
TXN_00038306,CUST_006811,96.05,2023-01-08,paypal
TXN_00038307,CUST_006811,90.69,2023-02-08,paypal
TXN_00038308,CUST_006811,96.15,2023-03-10,credit_card
TXN_00038309,CUST_006811,89.64,2023-05-12,paypal
TXN_00038310,CUST_006811,88.96,2023-06-11,stripe
TXN_00038311,CUST_006811,89.34,2023-07-10,credit_card
TXN_00038312,CUST_006811,92.79,2023-08-10,credit_card
TXN_00038313,CUST_006811,94.5,2023-09-06,debit_card
TXN_00038314,CUST_006811,92.04,2023-10-06,credit_card
TXN_00038315,CUST_006811,95.19,2023-11-08,credit_card
TXN_00038316,CUST_006811,88.31,2023-12-08,stripe
TXN_00038317,CUST_006811,95.95,2024-01-05,credit_card
TXN_00038318,CUST_006811,91.22,2024-02-05,credit_card
TXN_00038319,CUST_006811,93.79,2024-03-05,debit_card
TXN_00038320,CUST_006811,89.77,2024-04-05,credit_card
TXN_00038321,CUST_006811,90.26,2024-05-02,credit_card
TXN_00038322,CUST_006811,96.18,2024-06-02,bank_transfer
TXN_00038323,CUST_006811,89.4,2024-07-02,stripe
TXN_00038324,CUST_006811,90.03,2024-08-03,stripe
TXN_00038325,CUST_006811,88.28,2024-09-03,credit_card
TXN_00038326,CUST_006811,91.3,2024-10-02,stripe
TXN_00038327,CUST_006811,89.5,2024-10-31,credit_card
TXN_00038328,CUST_006811,91.31,2024-11-29,debit_card
TXN_00038329,CUST_006811,94.4,2025-01-01,credit_card
TXN_00038330,CUST_006812,27.93,2024-12-07,credit_card
TXN_00038331,CUST_006813,110.99,2024-12-26,paypal
TXN_00038332,CUST_006814,30.8,2022-11-22,debit_card
TXN_00038333,CUST_006815,81.24,2024-02-21,credit_card
TXN_00038334,CUST_006815,82.23,2024-03-21,debit_card
TXN_00038335,CUST_006815,87.94,2024-04-22,paypal
TXN_00038336,CUST_006815,82.52,2024-05-24,paypal
TXN_00038337,CUST_006815,84.98,2024-06-22,credit_card
TXN_00038338,CUST_006815,85.81,2024-07-21,credit_card
TXN_00038339,CUST_006816,30.45,2024-10-24,stripe
TXN_00038340,CUST_006816,30.19,2024-11-25,debit_card
TXN_00038341,CUST_006816,30.75,2024-12-23,paypal
TXN_00038342,CUST_006817,91.16,2024-08-25,credit_card
TXN_00038343,CUST_006817,90.81,2024-09-25,stripe
TXN_00038344,CUST_006817,86.25,2024-10-24,stripe
TXN_00038345,CUST_006818,29.62,2021-06-03,debit_card
TXN_00038346,CUST_006819,32.06,2022-05-23,credit_card
TXN_00038347,CUST_006820,99.88,2023-05-13,paypal
TXN_00038348,CUST_006820,99.93,2023-06-11,stripe
TXN_00038349,CUST_006820,104.69,2023-07-10,debit_card
TXN_00038350,CUST_006820,102.69,2023-08-10,credit_card
TXN_00038351,CUST_006820,103.27,2023-09-08,stripe
TXN_00038352,CUST_006820,97.21,2023-10-10,credit_card
TXN_00038353,CUST_006820,101.16,2023-11-06,debit_card
TXN_00038354,CUST_006820,99.18,2023-12-05,credit_card
TXN_00038355,CUST_006820,105.14,2024-01-07,bank_transfer
TXN_00038356,CUST_006820,103.99,2024-02-04,debit_card
TXN_00038357,CUST_006820,98.56,2024-03-05,debit_card
TXN_00038358,CUST_006820,97.19,2024-04-03,stripe
TXN_00038359,CUST_006821,29.28,2024-02-15,credit_card
TXN_00038360,CUST_006822,96.41,2024-01-09,credit_card
TXN_00038361,CUST_006822,91.88,2024-02-08,paypal
TXN_00038362,CUST_006822,93.56,2024-03-10,paypal
TXN_00038363,CUST_006822,91.72,2024-04-08,debit_card
TXN_00038364,CUST_006822,92.09,2024-05-08,credit_card
TXN_00038365,CUST_006822,89.47,2024-06-11,bank_transfer
TXN_00038366,CUST_006822,97.42,2024-07-08,credit_card
TXN_00038367,CUST_006822,91.42,2024-08-10,debit_card
TXN_00038368,CUST_006822,89.54,2024-09-05,debit_card
TXN_00038369,CUST_006822,94.27,2024-10-07,credit_card
TXN_00038370,CUST_006822,94.16,2024-11-05,debit_card
TXN_00038371,CUST_006822,93.51,2024-12-07,credit_card
TXN_00038372,CUST_006823,464.83,2021-02-02,credit_card
TXN_00038373,CUST_006823,480.77,2021-03-06,bank_transfer
TXN_00038374,CUST_006823,452.24,2021-04-02,credit_card
TXN_00038375,CUST_006823,470.69,2021-05-01,paypal
TXN_00038376,CUST_006823,466.71,2021-06-01,bank_transfer
TXN_00038377,CUST_006823,448.06,2021-07-04,paypal
TXN_00038378,CUST_006823,476.24,2021-09-01,bank_transfer
TXN_00038379,CUST_006823,473.81,2021-09-30,credit_card
TXN_00038380,CUST_006823,453.72,2021-10-28,credit_card
TXN_00038381,CUST_006823,468.22,2021-11-30,stripe
TXN_00038382,CUST_006824,33.46,2021-01-01,credit_card
TXN_00038383,CUST_006824,30.38,2021-01-31,debit_card
TXN_00038384,CUST_006824,32.91,2021-03-03,debit_card
TXN_00038385,CUST_006824,31.42,2021-05-04,credit_card
TXN_00038386,CUST_006824,31.05,2021-05-31,credit_card
TXN_00038387,CUST_006824,33.05,2021-07-01,debit_card
TXN_00038388,CUST_006824,33.09,2021-07-31,credit_card
TXN_00038389,CUST_006824,31.01,2021-09-01,debit_card
TXN_00038390,CUST_006824,31.87,2021-09-28,credit_card
TXN_00038391,CUST_006824,30.57,2021-10-30,bank_transfer
TXN_00038392,CUST_006824,30.82,2021-11-28,credit_card
TXN_00038393,CUST_006825,112.7,2024-09-07,credit_card
TXN_00038394,CUST_006825,111.28,2024-10-09,paypal
TXN_00038395,CUST_006825,103.89,2024-11-08,debit_card
TXN_00038396,CUST_006825,106.58,2024-12-05,stripe
TXN_00038397,CUST_006826,32.62,2022-10-15,credit_card
TXN_00038398,CUST_006826,32.76,2022-11-12,paypal
TXN_00038399,CUST_006826,32.99,2023-01-12,bank_transfer
TXN_00038400,CUST_006826,31.28,2023-02-13,credit_card
TXN_00038401,CUST_006826,33.31,2023-03-11,credit_card
TXN_00038402,CUST_006826,30.84,2023-04-14,credit_card
TXN_00038403,CUST_006826,30.83,2023-05-14,credit_card
TXN_00038404,CUST_006826,32.65,2023-06-09,debit_card
TXN_00038405,CUST_006826,32.38,2023-07-10,debit_card
TXN_00038406,CUST_006826,32.64,2023-08-08,debit_card
TXN_00038407,CUST_006827,28.34,2024-09-18,credit_card
TXN_00038408,CUST_006828,31.75,2024-09-08,credit_card
TXN_00038409,CUST_006829,440.45,2023-07-02,credit_card
TXN_00038410,CUST_006829,447.49,2023-08-01,credit_card
TXN_00038411,CUST_006830,25.13,2024-04-23,credit_card
TXN_00038412,CUST_006830,27.15,2024-06-23,stripe
TXN_00038413,CUST_006830,27.26,2024-07-22,credit_card
TXN_00038414,CUST_006830,25.21,2024-08-25,credit_card
TXN_00038415,CUST_006830,27.58,2024-09-20,bank_transfer
TXN_00038416,CUST_006831,509.53,2021-06-08,bank_transfer
TXN_00038417,CUST_006831,487.63,2021-07-07,credit_card
TXN_00038418,CUST_006831,500.7,2021-08-06,debit_card
TXN_00038419,CUST_006831,476.8,2021-09-04,paypal
TXN_00038420,CUST_006831,507.76,2021-10-04,credit_card
TXN_00038421,CUST_006831,500.52,2021-11-05,credit_card
TXN_00038422,CUST_006831,502.8,2021-12-03,paypal
TXN_00038423,CUST_006831,498.1,2022-01-02,stripe
TXN_00038424,CUST_006831,524.26,2022-01-31,bank_transfer
TXN_00038425,CUST_006831,496.54,2022-03-06,paypal
TXN_00038426,CUST_006831,490.52,2022-04-02,debit_card
TXN_00038427,CUST_006831,514.39,2022-05-02,stripe
TXN_00038428,CUST_006831,508.29,2022-06-03,debit_card
TXN_00038429,CUST_006831,503.84,2022-06-30,bank_transfer
TXN_00038430,CUST_006831,492.65,2022-08-03,debit_card
TXN_00038431,CUST_006831,493.19,2022-10-02,debit_card
TXN_00038432,CUST_006831,509.64,2022-10-31,paypal
TXN_00038433,CUST_006831,488.85,2022-11-30,debit_card
TXN_00038434,CUST_006831,491.46,2022-12-28,credit_card
TXN_00038435,CUST_006831,492.49,2023-01-29,paypal
TXN_00038436,CUST_006831,505.73,2023-02-28,credit_card
TXN_00038437,CUST_006831,503.67,2023-03-29,debit_card
TXN_00038438,CUST_006832,468.55,2024-11-17,credit_card
TXN_00038439,CUST_006832,499.75,2024-12-18,debit_card
TXN_00038440,CUST_006833,25.07,2024-01-19,credit_card
TXN_00038441,CUST_006833,26.65,2024-02-18,debit_card
TXN_00038442,CUST_006833,24.72,2024-03-21,credit_card
TXN_00038443,CUST_006833,24.39,2024-04-19,credit_card
TXN_00038444,CUST_006833,26.31,2024-05-18,debit_card
TXN_00038445,CUST_006833,25.26,2024-06-20,debit_card
TXN_00038446,CUST_006833,25.24,2024-07-18,credit_card
TXN_00038447,CUST_006833,24.52,2024-08-15,debit_card
TXN_00038448,CUST_006833,25.9,2024-09-16,credit_card
TXN_00038449,CUST_006833,25.4,2024-10-17,credit_card
TXN_00038450,CUST_006833,26.46,2024-11-15,paypal
TXN_00038451,CUST_006834,81.58,2021-08-30,credit_card
TXN_00038452,CUST_006834,87.43,2021-10-01,stripe
TXN_00038453,CUST_006835,99.03,2021-11-19,debit_card
TXN_00038454,CUST_006835,99.35,2021-12-16,credit_card
TXN_00038455,CUST_006835,105.08,2022-01-18,credit_card
TXN_00038456,CUST_006835,107.25,2022-02-18,debit_card
TXN_00038457,CUST_006835,106.43,2022-03-18,debit_card
TXN_00038458,CUST_006835,98.3,2022-04-16,credit_card
TXN_00038459,CUST_006835,104.36,2022-05-16,credit_card
TXN_00038460,CUST_006836,26.66,2024-10-11,debit_card
TXN_00038461,CUST_006836,26.51,2024-11-09,credit_card
TXN_00038462,CUST_006836,27.56,2024-12-12,credit_card
TXN_00038463,CUST_006837,25.17,2024-05-24,bank_transfer
TXN_00038464,CUST_006837,25.76,2024-06-24,credit_card
TXN_00038465,CUST_006837,25.15,2024-07-26,debit_card
TXN_00038466,CUST_006837,25.2,2024-08-21,bank_transfer
TXN_00038467,CUST_006837,25.21,2024-09-22,bank_transfer
TXN_00038468,CUST_006837,25.33,2024-10-21,debit_card
TXN_00038469,CUST_006837,25.18,2024-11-22,debit_card
TXN_00038470,CUST_006837,24.86,2024-12-19,stripe
TXN_00038471,CUST_006838,28.25,2023-09-19,credit_card
TXN_00038472,CUST_006838,28.1,2023-10-20,credit_card
TXN_00038473,CUST_006838,27.25,2023-11-19,stripe
TXN_00038474,CUST_006838,27.96,2023-12-21,credit_card
TXN_00038475,CUST_006838,27.15,2024-01-19,debit_card
TXN_00038476,CUST_006839,95.66,2024-10-09,credit_card
TXN_00038477,CUST_006839,93.17,2024-11-07,bank_transfer
TXN_00038478,CUST_006839,92.85,2024-12-09,stripe
TXN_00038479,CUST_006840,103.0,2021-01-02,credit_card
TXN_00038480,CUST_006840,105.06,2021-02-03,credit_card
TXN_00038481,CUST_006840,106.08,2021-03-03,debit_card
TXN_00038482,CUST_006841,32.46,2021-09-20,paypal
TXN_00038483,CUST_006841,32.31,2021-10-23,credit_card
TXN_00038484,CUST_006842,27.9,2024-10-06,debit_card
TXN_00038485,CUST_006842,25.97,2024-11-04,paypal
TXN_00038486,CUST_006843,567.85,2024-11-01,bank_transfer
TXN_00038487,CUST_006843,568.72,2024-12-03,paypal
TXN_00038488,CUST_006843,588.49,2025-01-01,bank_transfer
TXN_00038489,CUST_006844,24.33,2024-11-18,paypal
TXN_00038490,CUST_006844,24.61,2024-12-22,debit_card
TXN_00038491,CUST_006845,90.82,2021-10-20,credit_card
TXN_00038492,CUST_006845,87.58,2021-11-21,debit_card
TXN_00038493,CUST_006845,85.32,2021-12-23,credit_card
TXN_00038494,CUST_006845,85.54,2022-01-19,credit_card
TXN_00038495,CUST_006845,83.71,2022-02-17,credit_card
TXN_00038496,CUST_006845,84.97,2022-03-23,credit_card
TXN_00038497,CUST_006845,88.66,2022-04-18,credit_card
TXN_00038498,CUST_006845,82.99,2022-05-18,credit_card
TXN_00038499,CUST_006845,87.93,2022-07-21,credit_card
TXN_00038500,CUST_006845,86.67,2022-08-16,bank_transfer
TXN_00038501,CUST_006845,84.26,2022-09-17,bank_transfer
TXN_00038502,CUST_006845,83.65,2022-10-18,credit_card
TXN_00038503,CUST_006845,89.59,2022-11-17,credit_card
TXN_00038504,CUST_006845,89.43,2022-12-18,credit_card
TXN_00038505,CUST_006845,84.68,2023-01-15,debit_card
TXN_00038506,CUST_006846,30.51,2024-09-19,debit_card
TXN_00038507,CUST_006846,31.26,2024-10-18,stripe
TXN_00038508,CUST_006846,32.14,2024-11-17,stripe
TXN_00038509,CUST_006847,102.81,2024-04-18,paypal
TXN_00038510,CUST_006847,111.65,2024-05-17,paypal
TXN_00038511,CUST_006847,105.7,2024-06-17,debit_card
TXN_00038512,CUST_006847,105.47,2024-07-13,debit_card
TXN_00038513,CUST_006847,107.12,2024-08-13,credit_card
TXN_00038514,CUST_006847,109.94,2024-09-13,debit_card
TXN_00038515,CUST_006847,107.77,2024-10-12,debit_card
TXN_00038516,CUST_006847,102.77,2024-12-13,debit_card
TXN_00038517,CUST_006848,485.36,2024-03-19,credit_card
TXN_00038518,CUST_006848,502.55,2024-04-17,credit_card
TXN_00038519,CUST_006848,502.05,2024-05-19,stripe
TXN_00038520,CUST_006848,482.09,2024-06-15,stripe
TXN_00038521,CUST_006848,483.02,2024-07-19,credit_card
TXN_00038522,CUST_006848,500.07,2024-08-16,credit_card
