customer_id,signup_date,country,plan,segment,first_source,monthly_price
CUST_007560,2022-10-14,Singapore,pro,Mid,organic,96.96
CUST_007561,2023-03-25,Canada,basic,SMB,direct,31.3
CUST_007562,2023-07-20,Canada,basic,SMB,direct,32.81
CUST_007563,2024-11-03,Canada,pro,Mid,organic,89.09
CUST_007564,2023-04-21,US,pro,SMB,content,109.74
CUST_007565,2024-01-29,Germany,basic,Mid,partner,32.03
CUST_007566,2022-01-04,Canada,basic,Mid,content,27.84
CUST_007567,2021-08-21,Germany,pro,Enterprise,organic,92.82
CUST_007568,2024-12-04,Australia,pro,SMB,paid_search,100.94
CUST_007569,2022-09-17,France,basic,Mid,referral,27.02
CUST_007570,2024-12-13,France,enterprise,Mid,organic,445.91
CUST_007571,2024-05-23,India,pro,Mid,partner,112.46
CUST_007572,2023-12-17,Singapore,basic,Mid,organic,28.92
CUST_007573,2024-10-14,Canada,basic,SMB,content,28.76
CUST_007574,2023-03-05,US,basic,SMB,paid_search,25.75
CUST_007575,2024-12-27,UK,pro,Mid,referral,99.12
CUST_007576,2024-10-03,France,basic,Mid,organic,31.11
CUST_007577,2023-11-04,US,enterprise,Mid,organic,461.28
CUST_007578,2023-05-02,US,basic,SMB,paid_search,27.86
CUST_007579,2021-09-09,US,pro,SMB,direct,89.46
CUST_007580,2023-05-17,Germany,basic,SMB,content,27.74
CUST_007581,2023-07-08,UK,enterprise,Mid,organic,553.08
CUST_007582,2024-05-01,US,pro,Mid,organic,91.19
CUST_007583,2024-12-31,US,basic,SMB,direct,24.91
CUST_007584,2024-10-30,Germany,enterprise,Mid,content,504.42
CUST_007585,2023-12-25,US,basic,SMB,organic,29.69
CUST_007586,2023-07-03,US,pro,SMB,organic,93.92
CUST_007587,2024-04-13,Germany,pro,SMB,organic,103.2
CUST_007588,2023-04-03,Canada,pro,Mid,organic,85.28
CUST_007589,2024-01-07,US,enterprise,Mid,organic,475.13
CUST_007590,2024-11-24,Canada,enterprise,SMB,referral,445.79
CUST_007591,2024-09-19,US,enterprise,SMB,partner,458.55
CUST_007592,2022-07-24,France,basic,Mid,organic,27.98
CUST_007593,2023-04-13,US,basic,SMB,content,28.94
CUST_007594,2022-01-01,US,pro,Enterprise,referral,86.92
CUST_007595,2024-11-01,France,pro,Mid,partner,87.16
CUST_007596,2021-01-01,Germany,pro,SMB,content,104.17
CUST_007597,2024-09-08,US,basic,SMB,content,28.17
CUST_007598,2024-12-26,US,pro,SMB,direct,89.39
CUST_007599,2021-01-01,Australia,enterprise,SMB,content,459.32
CUST_007600,2024-07-24,France,basic,Mid,paid_search,30.91
CUST_007601,2023-07-14,US,basic,SMB,organic,25.1
CUST_007602,2024-09-28,Germany,basic,Mid,partner,29.08
CUST_007603,2023-11-05,US,basic,SMB,direct,27.78
CUST_007604,2021-11-17,UK,pro,Enterprise,organic,108.24
CUST_007605,2024-06-27,US,enterprise,SMB,content,542.43
CUST_007606,2023-07-11,US,basic,Mid,paid_search,30.65
CUST_007607,2024-09-21,US,pro,Mid,paid_search,95.58
CUST_007608,2023-09-11,UK,pro,SMB,direct,102.9
CUST_007609,2024-06-15,UK,basic,SMB,referral,30.22
CUST_007610,2024-09-07,UK,pro,Mid,referral,94.02
CUST_007611,2024-07-02,US,pro,SMB,paid_search,110.29
CUST_007612,2024-09-27,US,pro,SMB,partner,113.4
CUST_007613,2021-11-27,France,basic,Enterprise,partner,27.39
CUST_007614,2024-04-29,US,pro,SMB,organic,107.95
CUST_007615,2024-08-17,Germany,basic,SMB,paid_search,29.01
CUST_007616,2024-03-17,US,basic,Mid,organic,28.68
CUST_007617,2024-06-26,UK,basic,Mid,content,28.01
CUST_007618,2023-03-09,Canada,basic,SMB,content,27.19
CUST_007619,2021-01-01,India,basic,SMB,referral,32.65
CUST_007620,2024-03-26,US,basic,Mid,content,31.1
CUST_007621,2022-05-16,US,pro,SMB,direct,97.24
CUST_007622,2023-11-21,Canada,pro,Mid,referral,106.47
CUST_007623,2024-10-09,India,basic,SMB,paid_search,30.9
CUST_007624,2023-06-10,Singapore,basic,Mid,paid_search,26.98
CUST_007625,2024-01-16,UK,pro,SMB,paid_search,89.38
CUST_007626,2023-08-08,UK,basic,Enterprise,referral,31.93
CUST_007627,2022-01-24,Canada,basic,SMB,organic,31.71
CUST_007628,2024-03-24,Canada,pro,SMB,organic,113.76
CUST_007629,2021-12-01,Canada,basic,SMB,organic,24.82
CUST_007630,2023-02-25,Australia,basic,SMB,direct,29.35
CUST_007631,2024-02-09,Germany,basic,SMB,partner,30.75
CUST_007632,2023-10-09,UK,basic,Mid,content,29.72
CUST_007633,2024-06-23,UK,enterprise,Mid,direct,530.5
CUST_007634,2021-01-01,Canada,basic,SMB,content,25.84
CUST_007635,2023-07-15,UK,pro,SMB,paid_search,84.2
CUST_007636,2024-12-10,UK,pro,Mid,paid_search,86.91
CUST_007637,2024-06-22,US,basic,SMB,paid_search,27.96
CUST_007638,2023-09-13,US,basic,SMB,organic,27.51
CUST_007639,2024-12-03,UK,pro,SMB,direct,110.11
CUST_007640,2024-12-20,France,enterprise,SMB,organic,436.65
CUST_007641,2024-03-16,US,basic,SMB,content,28.5
CUST_007642,2024-06-18,UK,basic,Mid,organic,32.98
CUST_007643,2024-03-26,US,pro,SMB,organic,99.09
CUST_007644,2024-08-05,US,basic,Mid,partner,25.8
CUST_007645,2024-10-05,India,basic,SMB,organic,27.18
CUST_007646,2023-06-12,Australia,basic,SMB,referral,30.1
CUST_007647,2024-01-15,US,basic,SMB,organic,24.75
CUST_007648,2024-09-14,Germany,basic,Enterprise,organic,33.07
CUST_007649,2024-06-27,US,basic,SMB,direct,29.58
CUST_007650,2023-10-22,Singapore,pro,SMB,direct,105.06
CUST_007651,2024-11-25,US,pro,SMB,organic,98.97
CUST_007652,2024-10-15,US,basic,SMB,content,32.98
CUST_007653,2024-11-24,Canada,basic,SMB,direct,29.78
CUST_007654,2022-10-09,Australia,pro,SMB,paid_search,103.81
CUST_007655,2023-02-21,US,basic,SMB,organic,32.14
CUST_007656,2023-02-19,Germany,basic,Enterprise,content,32.15
CUST_007657,2023-04-28,US,basic,SMB,direct,24.9
CUST_007658,2023-07-12,India,basic,Mid,organic,27.11
CUST_007659,2024-02-20,US,enterprise,SMB,paid_search,461.02
CUST_007660,2023-08-19,India,pro,SMB,organic,84.35
CUST_007661,2024-12-12,UK,basic,Enterprise,paid_search,32.28
CUST_007662,2023-09-16,UK,pro,Mid,paid_search,93.57
CUST_007663,2022-12-30,Singapore,basic,Mid,partner,27.67
CUST_007664,2024-01-29,Singapore,basic,Mid,content,25.52
CUST_007665,2024-05-30,Germany,basic,Enterprise,content,33.26
CUST_007666,2024-07-26,US,pro,SMB,paid_search,108.69
CUST_007667,2023-08-18,UK,basic,SMB,organic,29.63
CUST_007668,2023-06-06,UK,basic,SMB,organic,31.37
CUST_007669,2022-04-10,UK,basic,Mid,referral,31.41
CUST_007670,2024-06-11,Canada,basic,Mid,paid_search,30.36
CUST_007671,2023-01-17,US,pro,Mid,organic,89.32
CUST_007672,2023-11-26,Germany,pro,SMB,organic,105.54
CUST_007673,2022-02-22,Germany,pro,Enterprise,content,101.07
CUST_007674,2024-01-01,US,pro,SMB,direct,105.65
CUST_007675,2024-01-12,Canada,enterprise,Mid,organic,505.5
CUST_007676,2023-11-08,Canada,basic,SMB,content,32.97
CUST_007677,2023-02-27,Germany,basic,Enterprise,content,30.11
CUST_007678,2021-01-01,US,basic,SMB,paid_search,29.64
CUST_007679,2024-11-24,Canada,basic,SMB,organic,31.98
CUST_007680,2024-12-05,US,basic,Enterprise,content,27.95
CUST_007681,2021-04-22,UK,basic,Enterprise,paid_search,27.4
CUST_007682,2023-12-30,France,basic,SMB,content,29.03
CUST_007683,2023-09-24,Germany,pro,Enterprise,organic,101.51
CUST_007684,2024-02-15,US,enterprise,Mid,referral,457.16
CUST_007685,2024-11-14,Canada,basic,SMB,organic,30.59
CUST_007686,2023-01-20,Singapore,basic,SMB,direct,31.63
CUST_007687,2023-03-03,US,pro,SMB,partner,101.3
CUST_007688,2024-07-03,Australia,basic,SMB,paid_search,29.2
CUST_007689,2024-07-07,Germany,basic,Mid,organic,27.21
CUST_007690,2022-07-30,France,basic,SMB,paid_search,32.56
CUST_007691,2024-11-25,US,pro,Mid,content,106.56
CUST_007692,2022-03-01,US,pro,Mid,content,98.41
CUST_007693,2024-08-09,India,pro,Mid,organic,103.73
CUST_007694,2023-10-21,US,basic,Enterprise,partner,27.58
CUST_007695,2021-05-04,US,basic,Mid,direct,25.17
CUST_007696,2023-06-29,Canada,basic,SMB,organic,26.42
CUST_007697,2024-04-15,US,enterprise,Mid,referral,436.05
CUST_007698,2023-06-11,France,pro,Enterprise,referral,99.24
CUST_007699,2024-06-09,Canada,basic,SMB,content,30.06
CUST_007700,2024-07-26,Australia,pro,Enterprise,paid_search,95.45
CUST_007701,2021-01-01,France,basic,SMB,content,29.26
CUST_007702,2023-02-24,US,enterprise,SMB,content,436.94
CUST_007703,2023-08-16,US,pro,Mid,direct,107.02
CUST_007704,2024-06-01,France,basic,Mid,paid_search,24.94
CUST_007705,2024-12-07,UK,pro,Mid,partner,102.99
CUST_007706,2024-12-16,Singapore,basic,SMB,referral,28.42
CUST_007707,2023-12-04,Germany,basic,Mid,partner,26.25
CUST_007708,2023-02-02,US,pro,Mid,organic,99.68
CUST_007709,2023-12-22,Australia,pro,SMB,partner,107.34
CUST_007710,2022-07-21,US,basic,SMB,content,28.25
CUST_007711,2024-12-15,US,pro,Mid,partner,95.07
CUST_007712,2024-05-23,Germany,pro,SMB,organic,88.38
CUST_007713,2024-08-22,Australia,basic,SMB,paid_search,29.82
CUST_007714,2024-03-18,UK,basic,SMB,organic,31.85
CUST_007715,2024-11-25,US,pro,Mid,organic,100.82
CUST_007716,2021-01-01,US,basic,SMB,paid_search,26.09
CUST_007717,2024-08-31,US,enterprise,SMB,partner,523.14
CUST_007718,2021-08-06,US,basic,SMB,direct,24.91
CUST_007719,2024-04-05,US,basic,SMB,paid_search,31.94
CUST_007720,2021-01-01,Canada,basic,SMB,partner,32.67
CUST_007721,2023-12-04,India,pro,SMB,direct,101.88
CUST_007722,2021-06-11,US,pro,SMB,partner,110.34
CUST_007723,2024-12-29,US,basic,SMB,partner,25.39
CUST_007724,2023-03-01,Australia,basic,Enterprise,content,26.64
CUST_007725,2021-11-22,Germany,pro,SMB,organic,93.57
CUST_007726,2024-10-19,India,basic,Mid,partner,31.38
CUST_007727,2024-11-12,US,basic,Mid,paid_search,28.86
CUST_007728,2024-04-07,US,basic,SMB,direct,27.68
CUST_007729,2021-05-21,UK,basic,SMB,content,26.03
CUST_007730,2023-12-17,Canada,basic,Enterprise,organic,31.7
CUST_007731,2024-01-02,UK,basic,Mid,direct,24.83
CUST_007732,2024-10-18,Canada,basic,SMB,paid_search,27.58
CUST_007733,2024-12-31,US,pro,SMB,organic,91.36
CUST_007734,2022-10-15,UK,basic,SMB,organic,25.77
CUST_007735,2024-11-17,Germany,pro,Mid,content,89.26
CUST_007736,2023-08-31,UK,pro,Enterprise,organic,98.82
CUST_007737,2021-09-21,Germany,basic,SMB,content,28.36
CUST_007738,2024-09-09,UK,pro,SMB,direct,99.55
CUST_007739,2023-07-18,US,basic,SMB,direct,30.98
CUST_007740,2024-11-22,US,basic,Enterprise,content,32.41
CUST_007741,2023-10-08,UK,enterprise,SMB,referral,441.88
CUST_007742,2024-10-05,US,pro,Mid,paid_search,86.61
CUST_007743,2023-03-24,Germany,enterprise,SMB,organic,472.11
CUST_007744,2024-07-10,Australia,pro,Mid,referral,100.38
CUST_007745,2024-03-04,US,basic,SMB,referral,25.52
CUST_007746,2023-10-13,US,basic,Enterprise,paid_search,30.88
CUST_007747,2024-10-01,Singapore,basic,SMB,direct,29.49
CUST_007748,2023-03-14,US,pro,Mid,paid_search,106.38
CUST_007749,2024-07-09,US,enterprise,SMB,content,477.73
CUST_007750,2023-07-22,US,pro,Mid,referral,96.06
CUST_007751,2024-10-09,Germany,basic,SMB,partner,31.68
CUST_007752,2023-06-13,US,basic,SMB,referral,26.97
CUST_007753,2024-10-26,Canada,pro,SMB,content,95.48
CUST_007754,2024-04-06,UK,enterprise,SMB,referral,426.17
CUST_007755,2024-08-15,US,basic,SMB,referral,29.48
CUST_007756,2023-03-01,US,basic,SMB,paid_search,32.06
CUST_007757,2024-08-06,Germany,basic,SMB,paid_search,24.89
CUST_007758,2022-02-27,Canada,basic,SMB,partner,29.99
CUST_007759,2022-01-14,US,pro,SMB,organic,109.26
CUST_007760,2024-09-16,US,basic,SMB,organic,28.95
CUST_007761,2023-09-25,Canada,pro,SMB,content,93.45
CUST_007762,2024-11-17,France,basic,SMB,referral,33.32
CUST_007763,2024-05-04,US,basic,Mid,paid_search,25.21
CUST_007764,2023-05-03,Canada,basic,SMB,paid_search,26.48
CUST_007765,2023-07-26,US,pro,Mid,referral,110.44
CUST_007766,2023-09-12,US,pro,SMB,referral,92.98
CUST_007767,2024-07-23,US,basic,Enterprise,content,31.78
CUST_007768,2024-05-14,France,basic,SMB,paid_search,27.55
CUST_007769,2024-11-09,UK,basic,Mid,direct,31.71
CUST_007770,2023-04-24,France,basic,SMB,content,30.62
CUST_007771,2024-01-25,Germany,pro,SMB,content,98.07
CUST_007772,2023-05-11,France,pro,SMB,paid_search,99.68
CUST_007773,2024-08-14,US,basic,SMB,paid_search,26.2
CUST_007774,2024-06-24,US,pro,SMB,referral,87.59
CUST_007775,2024-06-17,Singapore,pro,SMB,content,105.44
CUST_007776,2024-12-19,Germany,basic,Enterprise,content,32.03
CUST_007777,2024-06-12,Australia,basic,SMB,referral,30.93
CUST_007778,2022-11-01,US,pro,SMB,partner,111.26
CUST_007779,2021-12-20,US,pro,Mid,paid_search,110.59
CUST_007780,2024-01-11,Germany,basic,Mid,content,31.42
CUST_007781,2024-03-11,US,pro,SMB,content,110.82
CUST_007782,2024-12-16,Canada,basic,Mid,partner,26.1
CUST_007783,2022-03-09,UK,pro,SMB,partner,105.87
CUST_007784,2024-12-25,US,enterprise,SMB,referral,536.98
CUST_007785,2021-02-21,US,pro,SMB,organic,88.72
CUST_007786,2024-02-09,US,pro,SMB,referral,111.16
CUST_007787,2024-06-11,US,basic,SMB,content,24.73
CUST_007788,2021-07-25,Canada,pro,SMB,content,97.06
CUST_007789,2024-12-19,US,pro,SMB,paid_search,84.79
CUST_007790,2023-11-04,US,basic,SMB,organic,29.2
CUST_007791,2023-12-10,Australia,pro,Mid,referral,96.39
CUST_007792,2024-09-02,UK,enterprise,Mid,referral,517.42
CUST_007793,2024-04-03,US,basic,Mid,organic,31.32
CUST_007794,2023-08-05,Germany,basic,Mid,content,31.34
CUST_007795,2023-04-09,India,pro,Mid,paid_search,105.6
CUST_007796,2024-12-31,US,pro,Mid,direct,87.18
CUST_007797,2021-04-27,UK,enterprise,SMB,organic,486.64
CUST_007798,2024-10-05,Canada,pro,SMB,content,108.38
CUST_007799,2024-08-24,US,pro,SMB,direct,103.58
CUST_007800,2024-08-05,France,pro,SMB,paid_search,104.38
CUST_007801,2024-12-13,Singapore,basic,SMB,direct,26.62
CUST_007802,2024-10-29,India,pro,SMB,organic,93.8
CUST_007803,2021-01-01,US,basic,Enterprise,partner,32.97
CUST_007804,2024-06-30,US,basic,SMB,content,32.02
CUST_007805,2024-11-02,India,basic,SMB,content,26.08
CUST_007806,2024-11-06,UK,basic,SMB,organic,29.39
CUST_007807,2023-04-23,US,basic,Mid,organic,28.92
CUST_007808,2022-06-07,Germany,basic,SMB,referral,28.51
CUST_007809,2024-08-09,US,basic,SMB,organic,28.74
CUST_007810,2024-12-21,US,basic,Enterprise,content,30.24
CUST_007811,2024-08-31,Australia,basic,Mid,paid_search,33.06
CUST_007812,2024-12-03,US,pro,Mid,paid_search,110.15
CUST_007813,2024-11-08,US,enterprise,Enterprise,organic,555.16
CUST_007814,2024-04-01,US,pro,SMB,partner,105.04
CUST_007815,2024-08-26,Canada,basic,Mid,partner,24.8
CUST_007816,2024-01-13,US,pro,SMB,organic,97.23
CUST_007817,2024-08-11,UK,basic,Mid,paid_search,29.1
CUST_007818,2021-03-29,Canada,basic,SMB,paid_search,31.98
CUST_007819,2021-11-07,Australia,pro,SMB,paid_search,111.56
CUST_007820,2023-11-20,US,pro,SMB,partner,97.56
CUST_007821,2024-06-02,France,pro,SMB,direct,93.07
CUST_007822,2024-05-12,US,pro,SMB,partner,94.17
CUST_007823,2024-04-17,Germany,basic,SMB,content,29.68
CUST_007824,2023-04-09,UK,enterprise,Mid,content,465.31
CUST_007825,2024-03-14,US,pro,SMB,direct,111.2
CUST_007826,2022-05-31,Germany,pro,SMB,content,96.58
CUST_007827,2021-02-27,US,pro,Mid,direct,113.55
CUST_007828,2024-06-15,US,basic,Mid,organic,25.6
CUST_007829,2023-11-27,US,basic,SMB,direct,26.28
CUST_007830,2024-11-13,Germany,basic,SMB,referral,29.1
CUST_007831,2024-09-14,US,basic,Mid,partner,32.2
CUST_007832,2024-04-16,US,basic,SMB,referral,27.73
CUST_007833,2024-09-10,US,basic,SMB,organic,31.94
CUST_007834,2022-03-19,UK,enterprise,SMB,paid_search,487.84
CUST_007835,2024-10-09,UK,enterprise,Enterprise,partner,551.84
CUST_007836,2024-03-11,US,pro,SMB,partner,92.39
CUST_007837,2023-10-06,US,basic,SMB,direct,28.76
CUST_007838,2023-06-08,UK,basic,Mid,organic,27.07
CUST_007839,2024-05-10,France,pro,SMB,organic,90.54
CUST_007840,2022-04-17,Germany,basic,SMB,referral,28.31
CUST_007841,2023-11-19,Australia,pro,SMB,partner,94.09
CUST_007842,2024-03-25,US,enterprise,Enterprise,content,541.99
CUST_007843,2024-11-28,Singapore,basic,Mid,partner,31.15
CUST_007844,2024-03-02,US,pro,Mid,direct,94.8
CUST_007845,2022-09-17,Singapore,basic,SMB,content,33.28
CUST_007846,2023-09-25,US,pro,SMB,paid_search,113.07
CUST_007847,2022-08-16,UK,basic,SMB,organic,32.64
CUST_007848,2024-02-04,US,basic,SMB,partner,29.75
CUST_007849,2024-10-31,US,pro,Mid,organic,96.4
CUST_007850,2024-12-25,Australia,pro,SMB,direct,93.45
CUST_007851,2024-07-09,Germany,pro,Mid,direct,84.6
CUST_007852,2023-05-29,Singapore,basic,SMB,organic,30.15
CUST_007853,2022-12-02,Canada,pro,SMB,organic,100.58
CUST_007854,2024-07-14,UK,pro,Mid,paid_search,102.86
CUST_007855,2024-02-02,US,enterprise,SMB,content,510.37
CUST_007856,2024-04-09,Singapore,enterprise,Mid,organic,444.77
CUST_007857,2024-04-18,Canada,pro,SMB,paid_search,104.8
CUST_007858,2024-08-25,Germany,pro,Mid,direct,94.85
CUST_007859,2024-10-21,UK,pro,Enterprise,organic,99.48
CUST_007860,2024-09-16,UK,basic,SMB,organic,27.83
CUST_007861,2024-12-04,India,basic,SMB,paid_search,24.84
CUST_007862,2024-09-15,US,pro,SMB,paid_search,110.18
CUST_007863,2024-12-27,US,pro,Mid,direct,88.57
CUST_007864,2023-09-08,US,pro,SMB,partner,101.44
CUST_007865,2024-06-29,France,basic,SMB,organic,32.33
CUST_007866,2021-01-01,US,basic,Mid,partner,26.58
CUST_007867,2024-09-18,US,basic,Mid,paid_search,28.23
CUST_007868,2024-06-08,US,basic,Enterprise,direct,27.94
CUST_007869,2024-05-30,UK,basic,SMB,content,25.43
CUST_007870,2024-12-27,UK,enterprise,SMB,referral,487.55
CUST_007871,2022-07-26,US,basic,Mid,organic,28.82
CUST_007872,2024-12-16,India,pro,SMB,organic,84.94
CUST_007873,2021-04-01,India,basic,Mid,content,28.9
CUST_007874,2022-01-13,US,enterprise,Mid,organic,438.2
CUST_007875,2023-12-24,Germany,enterprise,SMB,referral,557.75
CUST_007876,2023-12-16,Canada,basic,SMB,paid_search,30.31
CUST_007877,2023-08-03,US,enterprise,SMB,paid_search,432.6
CUST_007878,2024-05-07,US,pro,SMB,content,108.71
CUST_007879,2023-08-12,UK,basic,SMB,direct,27.8
CUST_007880,2024-12-09,UK,pro,Mid,direct,90.85
CUST_007881,2024-12-04,US,basic,SMB,paid_search,26.86
CUST_007882,2024-03-09,France,pro,SMB,organic,101.9
CUST_007883,2023-12-09,UK,enterprise,SMB,referral,436.36
CUST_007884,2022-02-01,Germany,pro,SMB,content,85.89
CUST_007885,2024-11-08,US,basic,SMB,referral,30.11
CUST_007886,2022-09-12,UK,basic,SMB,partner,33.19
CUST_007887,2024-09-08,US,basic,SMB,organic,28.86
CUST_007888,2024-05-02,UK,basic,SMB,partner,28.25
CUST_007889,2024-06-29,France,basic,SMB,direct,32.89
CUST_007890,2024-04-27,France,basic,Mid,content,26.75
CUST_007891,2024-10-13,US,pro,SMB,paid_search,91.29
CUST_007892,2024-01-26,Germany,pro,SMB,referral,111.03
CUST_007893,2022-11-05,India,basic,Enterprise,content,30.28
CUST_007894,2024-03-23,Canada,basic,Mid,content,25.12
CUST_007895,2024-02-07,US,basic,SMB,paid_search,30.51
CUST_007896,2022-06-26,Germany,basic,SMB,paid_search,31.78
CUST_007897,2023-05-16,US,basic,Mid,direct,27.03
CUST_007898,2024-02-07,Australia,basic,SMB,partner,27.98
CUST_007899,2024-08-08,UK,pro,SMB,paid_search,90.02
CUST_007900,2022-02-13,US,enterprise,SMB,paid_search,518.96
CUST_007901,2023-11-09,US,basic,Enterprise,content,30.43
CUST_007902,2024-09-01,US,pro,SMB,direct,86.19
CUST_007903,2024-08-01,India,basic,SMB,paid_search,30.55
CUST_007904,2022-11-02,US,enterprise,SMB,organic,522.72
CUST_007905,2024-12-10,UK,basic,SMB,direct,24.96
CUST_007906,2021-01-01,India,basic,SMB,paid_search,29.48
CUST_007907,2024-10-25,US,basic,Enterprise,organic,29.99
CUST_007908,2022-11-19,UK,basic,SMB,direct,28.39
CUST_007909,2024-05-01,Canada,pro,Enterprise,paid_search,110.92
CUST_007910,2024-02-06,UK,enterprise,SMB,paid_search,473.31
CUST_007911,2022-03-03,US,pro,SMB,referral,86.15
CUST_007912,2024-04-16,US,basic,SMB,direct,30.5
CUST_007913,2023-12-22,Canada,pro,SMB,paid_search,102.13
CUST_007914,2024-12-07,India,pro,SMB,organic,113.53
CUST_007915,2024-12-30,US,pro,Mid,paid_search,91.02
CUST_007916,2024-08-17,US,pro,SMB,organic,95.9
CUST_007917,2023-06-25,US,pro,SMB,direct,97.85
CUST_007918,2024-10-30,France,pro,Mid,partner,109.74
CUST_007919,2024-11-03,US,pro,SMB,direct,96.46
CUST_007920,2024-04-18,Australia,basic,SMB,paid_search,31.37
CUST_007921,2023-08-12,US,basic,SMB,organic,26.02
CUST_007922,2023-05-06,India,pro,SMB,organic,96.32
CUST_007923,2024-09-27,Canada,enterprise,Mid,organic,447.35
CUST_007924,2024-11-21,Germany,basic,SMB,paid_search,32.91
CUST_007925,2021-03-30,US,enterprise,Enterprise,organic,450.76
CUST_007926,2024-08-07,France,basic,Mid,content,28.3
CUST_007927,2022-06-11,US,basic,SMB,content,25.37
CUST_007928,2022-05-07,US,basic,SMB,direct,32.67
CUST_007929,2023-01-11,US,enterprise,Mid,organic,517.54
CUST_007930,2024-10-03,Australia,basic,Mid,content,33.02
CUST_007931,2022-09-14,France,basic,SMB,organic,25.02
CUST_007932,2023-01-18,UK,basic,Enterprise,organic,26.17
CUST_007933,2023-10-17,Canada,pro,Enterprise,paid_search,95.44
CUST_007934,2024-06-14,US,enterprise,SMB,paid_search,517.17
CUST_007935,2024-08-05,Australia,basic,Mid,paid_search,27.52
CUST_007936,2024-10-29,France,pro,SMB,organic,105.29
CUST_007937,2024-01-20,Germany,enterprise,SMB,organic,448.87
CUST_007938,2023-10-30,UK,basic,SMB,content,29.88
CUST_007939,2024-05-29,Singapore,pro,SMB,paid_search,95.97
CUST_007940,2024-02-22,Australia,basic,Mid,organic,29.07
CUST_007941,2024-05-26,Canada,basic,SMB,referral,29.61
CUST_007942,2023-08-21,US,pro,SMB,organic,85.93
CUST_007943,2021-12-01,Canada,pro,Mid,direct,111.59
CUST_007944,2024-10-05,Canada,basic,SMB,organic,31.49
CUST_007945,2024-05-12,US,basic,SMB,referral,28.5
CUST_007946,2024-10-19,US,enterprise,SMB,direct,506.11
CUST_007947,2023-09-11,UK,pro,SMB,content,85.12
CUST_007948,2023-04-06,Canada,basic,Mid,organic,28.98
CUST_007949,2021-06-03,UK,basic,SMB,referral,28.36
CUST_007950,2024-07-25,US,basic,SMB,partner,27.91
CUST_007951,2021-01-02,France,basic,SMB,direct,31.74
CUST_007952,2024-11-30,UK,pro,SMB,partner,89.55
CUST_007953,2023-10-09,US,pro,SMB,partner,89.39
CUST_007954,2024-12-03,US,basic,SMB,direct,29.19
CUST_007955,2022-01-05,Australia,pro,SMB,paid_search,104.56
CUST_007956,2023-12-30,France,basic,SMB,content,24.85
CUST_007957,2023-07-12,US,pro,SMB,direct,100.36
CUST_007958,2022-08-18,India,basic,SMB,referral,27.25
CUST_007959,2024-10-13,US,basic,SMB,direct,31.23
CUST_007960,2024-12-12,Singapore,basic,Mid,direct,28.73
CUST_007961,2022-03-10,US,pro,Mid,referral,108.92
CUST_007962,2024-06-30,US,basic,SMB,paid_search,28.1
CUST_007963,2024-10-25,UK,basic,Mid,organic,31.85
CUST_007964,2024-02-28,US,basic,Enterprise,content,30.88
CUST_007965,2023-10-15,UK,basic,SMB,content,31.86
CUST_007966,2024-12-16,France,basic,Mid,referral,31.72
CUST_007967,2024-07-28,Australia,pro,SMB,paid_search,98.6
CUST_007968,2024-12-15,UK,basic,Enterprise,organic,27.85
CUST_007969,2024-04-10,UK,pro,SMB,organic,106.87
CUST_007970,2021-12-30,US,enterprise,Enterprise,organic,478.27
CUST_007971,2021-01-01,US,pro,SMB,paid_search,86.81
CUST_007972,2023-08-26,Canada,pro,SMB,organic,109.66
CUST_007973,2024-10-07,US,pro,Mid,paid_search,95.95
CUST_007974,2021-11-08,Germany,enterprise,Mid,direct,444.0
CUST_007975,2024-01-13,UK,basic,Mid,partner,30.27
CUST_007976,2024-10-11,US,pro,Mid,organic,110.58
CUST_007977,2021-08-10,UK,enterprise,Mid,referral,553.04
CUST_007978,2023-02-11,US,basic,Mid,partner,29.47
CUST_007979,2023-04-01,UK,basic,SMB,partner,25.42
CUST_007980,2023-05-10,France,enterprise,SMB,paid_search,528.43
CUST_007981,2024-09-14,UK,pro,SMB,paid_search,102.23
CUST_007982,2024-09-07,US,basic,Mid,organic,26.48
CUST_007983,2023-06-13,Germany,pro,SMB,organic,110.9
CUST_007984,2024-09-02,US,basic,SMB,referral,25.4
CUST_007985,2024-03-25,Germany,basic,SMB,paid_search,27.9
CUST_007986,2022-12-21,UK,pro,Enterprise,direct,86.96
CUST_007987,2022-12-17,UK,pro,SMB,organic,111.23
CUST_007988,2024-03-13,Australia,pro,SMB,direct,85.2
CUST_007989,2022-11-28,Germany,basic,SMB,paid_search,28.35
CUST_007990,2022-07-28,US,pro,SMB,referral,109.74
CUST_007991,2023-08-02,US,basic,SMB,direct,26.84
CUST_007992,2024-08-27,Australia,pro,SMB,direct,87.27
CUST_007993,2024-07-29,US,basic,SMB,organic,25.75
CUST_007994,2024-06-30,UK,basic,Mid,paid_search,28.17
CUST_007995,2024-11-01,Germany,enterprise,Mid,organic,488.31
CUST_007996,2024-07-29,Canada,basic,SMB,referral,30.9
CUST_007997,2024-09-08,France,pro,Mid,organic,91.22
CUST_007998,2024-03-11,Germany,basic,Mid,referral,30.76
CUST_007999,2021-10-25,Germany,basic,Mid,organic,33.34
CUST_008000,2024-11-08,France,basic,SMB,paid_search,32.17
CUST_008001,2023-04-22,Canada,pro,SMB,direct,103.03
CUST_008002,2023-06-15,UK,basic,Mid,paid_search,32.83
